pair_name,anchor,layer,mean_cosine,median_cosine,n_families
FR_vs_EM,S1,17,0.00000000,0.00000000,80
FR_vs_EM,S1,18,0.00000000,0.00000000,80
FR_vs_EM,S1,19,0.00000000,0.00000000,80
FR_vs_EM,S1,20,0.00000000,0.00000000,80
FR_vs_EM,S1,21,0.00000000,0.00000000,80
FR_vs_EM,S1,22,0.00000000,0.00000000,80
FR_vs_EM,S1,23,0.00000000,0.00000000,80
FR_vs_EM,S1,24,0.00000000,0.00000000,80
FR_vs_EM,S1,25,0.00000000,0.00000000,80
FR_vs_EM,S1,26,0.00000000,0.00000000,80
FR_vs_EM,S1,27,0.00000000,0.00000000,80
FR_vs_EM,S1,28,0.00000000,0.00000000,80
FR_vs_EM,S1,29,0.00000000,0.00000000,80
FR_vs_EM,S1,30,0.00000000,0.00000000,80
FR_vs_EM,S1,31,0.00000000,0.00000000,80
FR_vs_EM,S1,32,0.00000000,0.00000000,80
FR_vs_EM,S1,33,0.00000000,0.00000000,80
FR_vs_EM,S1,34,0.00000000,0.00000000,80
FR_vs_EM,S1,35,0.00000000,0.00000000,80
FR_vs_EM,S2,0,0.00000000,0.00000000,80
FR_vs_EM,S2,1,0.00000000,0.00000000,80
FR_vs_EM,S2,2,0.00000000,0.00000000,80
FR_vs_EM,S2,3,0.00000000,0.00000000,80
FR_vs_EM,S2,4,0.00000000,0.00000000,80
FR_vs_EM,S2,5,0.00000000,0.00000000,80
FR_vs_EM,S2,6,0.00000000,0.00000000,80
FR_vs_EM,S2,7,0.00000000,0.00000000,80
FR_vs_EM,S2,8,0.00000000,0.00000000,80
FR_vs_EM,S2,9,0.00000000,0.00000000,80
FR_vs_EM,S2,10,0.00000000,0.00000000,80
FR_vs_EM,S2,11,0.00000000,0.00000000,80
FR_vs_EM,S2,12,0.00000000,0.00000000,80
FR_vs_EM,S2,13,0.00000000,0.00000000,80
FR_vs_EM,S2,14,0.00000000,0.00000000,80
FR_vs_EM,S2,15,0.00000000,0.00000000,80
FR_vs_EM,S2,16,0.00000000,0.00000000,80
FR_vs_EM,S2,17,0.00000000,0.00000000,80
FR_vs_EM,S2,18,0.00000000,0.00000000,80
FR_vs_EM,S2,19,0.00000000,0.00000000,80
FR_vs_EM,S2,20,0.00000000,0.00000000,80
FR_vs_EM,S2,21,0.00000000,0.00000000,80
FR_vs_EM,S2,22,0.00000000,0.00000000,80
FR_vs_EM,S2,23,0.00000000,0.00000000,80
FR_vs_EM,S2,24,0.00000000,0.00000000,80
FR_vs_EM,S2,25,0.00000000,0.00000000,80
FR_vs_EM,S2,26,0.00000000,0.00000000,80
FR_vs_EM,S2,27,0.00000000,0.00000000,80
FR_vs_EM,S2,28,0.00000000,0.00000000,80
FR_vs_EM,S2,29,0.00000000,0.00000000,80
FR_vs_EM,S2,30,0.00000000,0.00000000,80
FR_vs_EM,S2,31,0.00000000,0.00000000,80
FR_vs_EM,S2,32,0.00000000,0.00000000,80
FR_vs_EM,S2,33,0.00000000,0.00000000,80
FR_vs_EM,S2,34,0.00000000,0.00000000,80
FR_vs_EM,S2,35,0.00000000,0.00000000,80
FR_vs_EM,S3,0,0.24978663,0.24914679,80
FR_vs_EM,S3,1,0.34812221,0.34746389,80
FR_vs_EM,S3,2,0.49769371,0.49818461,80
FR_vs_EM,S3,3,0.59749875,0.59837192,80
FR_vs_EM,S3,4,0.57195896,0.57132370,80
FR_vs_EM,S3,5,0.58153638,0.58132818,80
FR_vs_EM,S3,6,0.56880562,0.57045793,80
FR_vs_EM,S3,7,0.58187170,0.58375088,80
FR_vs_EM,S3,8,0.65246167,0.65268707,80
FR_vs_EM,S3,9,0.64030531,0.63989512,80
FR_vs_EM,S3,10,0.65936446,0.66095245,80
FR_vs_EM,S3,11,0.69546449,0.69518559,80
FR_vs_EM,S3,12,0.69145252,0.69292411,80
FR_vs_EM,S3,13,0.69819505,0.69807093,80
FR_vs_EM,S3,14,0.72280377,0.72401454,80
FR_vs_EM,S3,15,0.73297293,0.73449048,80
FR_vs_EM,S3,16,0.74130656,0.74324183,80
FR_vs_EM,S3,17,0.75332262,0.75419983,80
FR_vs_EM,S3,18,0.72073836,0.72153902,80
FR_vs_EM,S3,19,0.71742616,0.71996430,80
FR_vs_EM,S3,20,0.70790359,0.71128989,80
FR_vs_EM,S3,21,0.70854303,0.71322330,80
FR_vs_EM,S3,22,0.72046074,0.72265410,80
FR_vs_EM,S3,23,0.71103188,0.71316588,80
FR_vs_EM,S3,24,0.72071689,0.72035344,80
FR_vs_EM,S3,25,0.71143295,0.70983905,80
FR_vs_EM,S3,26,0.68846478,0.68926470,80
FR_vs_EM,S3,27,0.68817123,0.69118150,80
FR_vs_EM,S3,28,0.67883167,0.68232181,80
FR_vs_EM,S3,29,0.66961680,0.67373516,80
FR_vs_EM,S3,30,0.66426618,0.66823011,80
FR_vs_EM,S3,31,0.65278690,0.65860072,80
FR_vs_EM,S3,32,0.66460146,0.67011253,80
FR_vs_EM,S3,33,0.65648279,0.66152411,80
FR_vs_EM,S3,34,0.64201235,0.64472502,80
FR_vs_EM,S3,35,0.62251304,0.62361937,80
FR_vs_EM,S4,0,0.55618110,0.52226791,80
FR_vs_EM,S4,1,0.52800091,0.42745850,80
FR_vs_EM,S4,2,0.51730489,0.38249123,80
FR_vs_EM,S4,3,0.61966848,0.51967227,80
FR_vs_EM,S4,4,0.69189580,0.62162881,80
FR_vs_EM,S4,5,0.69738500,0.64604615,80
FR_vs_EM,S4,6,0.67873437,0.63657518,80
FR_vs_EM,S4,7,0.67786496,0.64743072,80
FR_vs_EM,S4,8,0.72736018,0.70467572,80
FR_vs_EM,S4,9,0.73117660,0.71462726,80
FR_vs_EM,S4,10,0.66940080,0.66249153,80
FR_vs_EM,S4,11,0.67721215,0.67076209,80
FR_vs_EM,S4,12,0.70194130,0.69799859,80
FR_vs_EM,S4,13,0.71320982,0.71550664,80
FR_vs_EM,S4,14,0.75028945,0.75524846,80
FR_vs_EM,S4,15,0.77942427,0.78440545,80
FR_vs_EM,S4,16,0.74485124,0.74287090,80
FR_vs_EM,S4,17,0.74971729,0.75058053,80
FR_vs_EM,S4,18,0.72449816,0.72318029,80
FR_vs_EM,S4,19,0.72830491,0.73008769,80
FR_vs_EM,S4,20,0.75194282,0.75319782,80
FR_vs_EM,S4,21,0.75946501,0.76547489,80
FR_vs_EM,S4,22,0.71781292,0.72573587,80
FR_vs_EM,S4,23,0.72244537,0.72729625,80
FR_vs_EM,S4,24,0.70985784,0.72500574,80
FR_vs_EM,S4,25,0.70420235,0.70989735,80
FR_vs_EM,S4,26,0.71377858,0.72386486,80
FR_vs_EM,S4,27,0.71066040,0.71741111,80
FR_vs_EM,S4,28,0.70930067,0.71760114,80
FR_vs_EM,S4,29,0.69565524,0.70240430,80
FR_vs_EM,S4,30,0.68392165,0.68902440,80
FR_vs_EM,S4,31,0.68132398,0.68539737,80
FR_vs_EM,S4,32,0.68072501,0.68346489,80
FR_vs_EM,S4,33,0.68511916,0.69109033,80
FR_vs_EM,S4,34,0.69347610,0.70176306,80
FR_vs_EM,S4,35,0.70598460,0.71512701,80
FR_vs_distr,S0,0,0.00000000,0.00000000,80
FR_vs_distr,S0,1,0.00000000,0.00000000,80
FR_vs_distr,S0,2,0.00000000,0.00000000,80
FR_vs_distr,S0,3,0.00000000,0.00000000,80
FR_vs_distr,S0,4,0.00000000,0.00000000,80
FR_vs_distr,S0,5,0.00000000,0.00000000,80
FR_vs_distr,S0,6,0.00000000,0.00000000,80
FR_vs_distr,S0,7,0.00000000,0.00000000,80
FR_vs_distr,S0,8,0.00000000,0.00000000,80
FR_vs_distr,S0,9,0.00000000,0.00000000,80
FR_vs_distr,S0,10,0.00000000,0.00000000,80
FR_vs_distr,S0,11,0.00000000,0.00000000,80
FR_vs_distr,S0,12,0.00000000,0.00000000,80
FR_vs_distr,S0,13,0.00000000,0.00000000,80
FR_vs_distr,S0,14,0.00000000,0.00000000,80
FR_vs_distr,S0,15,0.00000000,0.00000000,80
FR_vs_distr,S0,16,0.00000000,0.00000000,80
FR_vs_distr,S0,17,0.00000000,0.00000000,80
FR_vs_distr,S0,18,0.00000000,0.00000000,80
FR_vs_distr,S0,19,0.00000000,0.00000000,80
FR_vs_distr,S0,20,0.00000000,0.00000000,80
FR_vs_distr,S0,21,0.00000000,0.00000000,80
FR_vs_distr,S0,22,0.00000000,0.00000000,80
FR_vs_distr,S0,23,0.00000000,0.00000000,80
FR_vs_distr,S0,24,0.00000000,0.00000000,80
FR_vs_distr,S0,25,0.00000000,0.00000000,80
FR_vs_distr,S0,26,0.00000000,0.00000000,80
FR_vs_distr,S0,27,0.00000000,0.00000000,80
FR_vs_distr,S0,28,0.00000000,0.00000000,80
FR_vs_distr,S0,29,0.00000000,0.00000000,80
FR_vs_distr,S0,30,0.00000000,0.00000000,80
FR_vs_distr,S0,31,0.00000000,0.00000000,80
FR_vs_distr,S0,32,0.00000000,0.00000000,80
FR_vs_distr,S0,33,0.00000000,0.00000000,80
FR_vs_distr,S0,34,0.00000000,0.00000000,80
FR_vs_distr,S0,35,0.00000000,0.00000000,80
FR_vs_distr,S1,0,0.00000000,0.00000000,80
FR_vs_distr,S1,1,0.00000000,0.00000000,80
FR_vs_distr,S1,2,0.00000000,0.00000000,80
FR_vs_distr,S1,3,0.00000000,0.00000000,80
FR_vs_distr,S1,4,0.00000000,0.00000000,80
FR_vs_distr,S1,5,0.00000000,0.00000000,80
FR_vs_distr,S1,6,0.00000000,0.00000000,80
FR_vs_distr,S1,7,0.00000000,0.00000000,80
FR_vs_distr,S1,8,0.00000000,0.00000000,80
FR_vs_distr,S1,9,0.00000000,0.00000000,80
FR_vs_distr,S1,10,0.00000000,0.00000000,80
FR_vs_distr,S1,11,0.00000000,0.00000000,80
FR_vs_distr,S1,12,0.00000000,0.00000000,80
FR_vs_distr,S1,13,0.00000000,0.00000000,80
FR_vs_distr,S1,14,0.00000000,0.00000000,80
FR_vs_distr,S1,15,0.00000000,0.00000000,80
FR_vs_distr,S1,16,0.00000000,0.00000000,80
FR_vs_distr,S1,17,0.00000000,0.00000000,80
FR_vs_distr,S1,18,0.00000000,0.00000000,80
FR_vs_distr,S1,19,0.00000000,0.00000000,80
FR_vs_distr,S1,20,0.00000000,0.00000000,80
FR_vs_distr,S1,21,0.00000000,0.00000000,80
FR_vs_distr,S1,22,0.00000000,0.00000000,80
FR_vs_distr,S1,23,0.00000000,0.00000000,80
FR_vs_distr,S1,24,0.00000000,0.00000000,80
FR_vs_distr,S1,25,0.00000000,0.00000000,80
FR_vs_distr,S1,26,0.00000000,0.00000000,80
FR_vs_distr,S1,27,0.00000000,0.00000000,80
FR_vs_distr,S1,28,0.00000000,0.00000000,80
FR_vs_distr,S1,29,0.00000000,0.00000000,80
FR_vs_distr,S1,30,0.00000000,0.00000000,80
FR_vs_distr,S1,31,0.00000000,0.00000000,80
FR_vs_distr,S1,32,0.00000000,0.00000000,80
FR_vs_distr,S1,33,0.00000000,0.00000000,80
FR_vs_distr,S1,34,0.00000000,0.00000000,80
FR_vs_distr,S1,35,0.00000000,0.00000000,80
FR_vs_distr,S2,0,0.00000000,0.00000000,80
FR_vs_distr,S2,1,0.00000000,0.00000000,80
FR_vs_distr,S2,2,0.00000000,0.00000000,80
FR_vs_distr,S2,3,0.00000000,0.00000000,80
FR_vs_distr,S2,4,0.00000000,0.00000000,80
FR_vs_distr,S2,5,0.00000000,0.00000000,80
FR_vs_distr,S2,6,0.00000000,0.00000000,80
FR_vs_distr,S2,7,0.00000000,0.00000000,80
FR_vs_distr,S2,8,0.00000000,0.00000000,80
FR_vs_distr,S2,9,0.00000000,0.00000000,80
FR_vs_distr,S2,10,0.00000000,0.00000000,80
FR_vs_distr,S2,11,0.00000000,0.00000000,80
FR_vs_distr,S2,12,0.00000000,0.00000000,80
FR_vs_distr,S2,13,0.00000000,0.00000000,80
FR_vs_distr,S2,14,0.00000000,0.00000000,80
FR_vs_distr,S2,15,0.00000000,0.00000000,80
FR_vs_distr,S2,16,0.00000000,0.00000000,80
FR_vs_distr,S2,17,0.00000000,0.00000000,80
FR_vs_distr,S2,18,0.00000000,0.00000000,80
FR_vs_distr,S2,19,0.00000000,0.00000000,80
FR_vs_distr,S2,20,0.00000000,0.00000000,80
FR_vs_distr,S2,21,0.00000000,0.00000000,80
FR_vs_distr,S2,22,0.00000000,0.00000000,80
FR_vs_distr,S2,23,0.00000000,0.00000000,80
FR_vs_distr,S2,24,0.00000000,0.00000000,80
FR_vs_distr,S2,25,0.00000000,0.00000000,80
FR_vs_distr,S2,26,0.00000000,0.00000000,80
FR_vs_distr,S2,27,0.00000000,0.00000000,80
FR_vs_distr,S2,28,0.00000000,0.00000000,80
FR_vs_distr,S2,29,0.00000000,0.00000000,80
FR_vs_distr,S2,30,0.00000000,0.00000000,80
FR_vs_distr,S2,31,0.00000000,0.00000000,80
FR_vs_distr,S2,32,0.00000000,0.00000000,80
FR_vs_distr,S2,33,0.00000000,0.00000000,80
FR_vs_distr,S2,34,0.00000000,0.00000000,80
FR_vs_distr,S2,35,0.00000000,0.00000000,80
FR_vs_distr,S3,0,0.20237357,0.20999386,80
FR_vs_distr,S3,1,0.27686012,0.28743392,80
FR_vs_distr,S3,2,0.39110333,0.39631496,80
FR_vs_distr,S3,3,0.41145952,0.41261367,80
FR_vs_distr,S3,4,0.34838697,0.35445810,80
FR_vs_distr,S3,5,0.39374664,0.40984276,80
FR_vs_distr,S3,6,0.42768594,0.43059276,80
FR_vs_distr,S3,7,0.47079899,0.47459564,80
FR_vs_distr,S3,8,0.41877799,0.41888961,80
FR_vs_distr,S3,9,0.38874487,0.39167804,80
FR_vs_distr,S3,10,0.48107021,0.48216783,80
FR_vs_distr,S3,11,0.42521663,0.42491815,80
FR_vs_distr,S3,12,0.44587576,0.44570105,80
FR_vs_distr,S3,13,0.44321410,0.44367645,80
FR_vs_distr,S3,14,0.43365743,0.43234800,80
FR_vs_distr,S3,15,0.45502054,0.45303899,80
FR_vs_distr,S3,16,0.45815214,0.46247895,80
FR_vs_distr,S3,17,0.46017668,0.45812732,80
FR_vs_distr,S3,18,0.44276121,0.43989312,80
FR_vs_distr,S3,19,0.40908980,0.41253494,80
FR_vs_distr,S3,20,0.42820854,0.42693508,80
FR_vs_distr,S3,21,0.46831572,0.47038697,80
FR_vs_distr,S3,22,0.47380767,0.47255636,80
FR_vs_distr,S3,23,0.45229765,0.45053651,80
FR_vs_distr,S3,24,0.45744683,0.45361034,80
FR_vs_distr,S3,25,0.43051487,0.43166395,80
FR_vs_distr,S3,26,0.39342203,0.39547886,80
FR_vs_distr,S3,27,0.38500451,0.38799545,80
FR_vs_distr,S3,28,0.38245423,0.38863153,80
FR_vs_distr,S3,29,0.35194951,0.34728098,80
FR_vs_distr,S3,30,0.36893257,0.37513332,80
FR_vs_distr,S3,31,0.36322548,0.37664330,80
FR_vs_distr,S3,32,0.37479956,0.38087162,80
FR_vs_distr,S3,33,0.37221438,0.37568842,80
FR_vs_distr,S3,34,0.37265482,0.37678596,80
FR_vs_distr,S3,35,0.35734848,0.35547545,80
FR_vs_distr,S4,0,0.37437766,0.36467394,80
FR_vs_distr,S4,1,0.38674164,0.38352885,80
FR_vs_distr,S4,2,0.32084588,0.29984627,80
FR_vs_distr,S4,3,0.26666576,0.24701343,80
FR_vs_distr,S4,4,0.26776800,0.25440589,80
FR_vs_distr,S4,5,0.32968065,0.32541169,80
FR_vs_distr,S4,6,0.29619814,0.29784120,80
FR_vs_distr,S4,7,0.30399750,0.29691885,80
FR_vs_distr,S4,8,0.31837234,0.31468161,80
FR_vs_distr,S4,9,0.31029495,0.31023117,80
FR_vs_distr,S4,10,0.29893091,0.29018696,80
FR_vs_distr,S4,11,0.30184201,0.29740911,80
FR_vs_distr,S4,12,0.23194585,0.22917899,80
FR_vs_distr,S4,13,0.23765430,0.23638519,80
FR_vs_distr,S4,14,0.25086868,0.24547283,80
FR_vs_distr,S4,15,0.28482509,0.28053560,80
FR_vs_distr,S4,16,0.28313358,0.27958522,80
FR_vs_distr,S4,17,0.23658868,0.22860887,80
FR_vs_distr,S4,18,0.28723505,0.29020515,80
FR_vs_distr,S4,19,0.17266453,0.17131963,80
FR_vs_distr,S4,20,0.17365749,0.18714248,80
FR_vs_distr,S4,21,0.17109727,0.17332764,80
FR_vs_distr,S4,22,0.18833466,0.19048880,80
FR_vs_distr,S4,23,0.23630032,0.23435346,80
FR_vs_distr,S4,24,0.25456276,0.24843272,80
FR_vs_distr,S4,25,0.27894166,0.27528377,80
FR_vs_distr,S4,26,0.26841361,0.26670336,80
FR_vs_distr,S4,27,0.26428116,0.27260114,80
FR_vs_distr,S4,28,0.28569938,0.28847484,80
FR_vs_distr,S4,29,0.28244975,0.29023193,80
FR_vs_distr,S4,30,0.28807632,0.29328608,80
FR_vs_distr,S4,31,0.28546963,0.29245025,80
FR_vs_distr,S4,32,0.28830946,0.28932619,80
FR_vs_distr,S4,33,0.31143864,0.31272026,80
FR_vs_distr,S4,34,0.37661933,0.39151334,80
FR_vs_distr,S4,35,0.32916759,0.33394300,80
TB_vs_TR,S0,0,0.00000000,0.00000000,80
TB_vs_TR,S0,1,0.00000000,0.00000000,80
TB_vs_TR,S0,2,0.00000000,0.00000000,80
TB_vs_TR,S0,3,0.00000000,0.00000000,80
TB_vs_TR,S0,4,0.00000000,0.00000000,80
TB_vs_TR,S0,5,0.00000000,0.00000000,80
TB_vs_TR,S0,6,0.00000000,0.00000000,80
TB_vs_TR,S0,7,0.00000000,0.00000000,80
TB_vs_TR,S0,8,0.00000000,0.00000000,80
TB_vs_TR,S0,9,0.00000000,0.00000000,80
TB_vs_TR,S0,10,0.00000000,0.00000000,80
TB_vs_TR,S0,11,0.00000000,0.00000000,80
TB_vs_TR,S0,12,0.00000000,0.00000000,80
TB_vs_TR,S0,13,0.00000000,0.00000000,80
TB_vs_TR,S0,14,0.00000000,0.00000000,80
TB_vs_TR,S0,15,0.00000000,0.00000000,80
TB_vs_TR,S0,16,0.00000000,0.00000000,80
TB_vs_TR,S0,17,0.00000000,0.00000000,80
TB_vs_TR,S0,18,0.00000000,0.00000000,80
TB_vs_TR,S0,19,0.00000000,0.00000000,80
TB_vs_TR,S0,20,0.00000000,0.00000000,80
TB_vs_TR,S0,21,0.00000000,0.00000000,80
TB_vs_TR,S0,22,0.00000000,0.00000000,80
TB_vs_TR,S0,23,0.00000000,0.00000000,80
TB_vs_TR,S0,24,0.00000000,0.00000000,80
TB_vs_TR,S0,25,0.00000000,0.00000000,80
TB_vs_TR,S0,26,0.00000000,0.00000000,80
TB_vs_TR,S0,27,0.00000000,0.00000000,80
TB_vs_TR,S0,28,0.00000000,0.00000000,80
TB_vs_TR,S0,29,0.00000000,0.00000000,80
TB_vs_TR,S0,30,0.00000000,0.00000000,80
TB_vs_TR,S0,31,0.00000000,0.00000000,80
TB_vs_TR,S0,32,0.00000000,0.00000000,80
TB_vs_TR,S0,33,0.00000000,0.00000000,80
TB_vs_TR,S0,34,0.00000000,0.00000000,80
TB_vs_TR,S0,35,0.00000000,0.00000000,80
TB_vs_TR,S1,0,0.00000000,0.00000000,80
TB_vs_TR,S1,1,0.00000000,0.00000000,80
TB_vs_TR,S1,2,0.00000000,0.00000000,80
TB_vs_TR,S1,3,0.00000000,0.00000000,80
TB_vs_TR,S1,4,0.00000000,0.00000000,80
TB_vs_TR,S1,5,0.00000000,0.00000000,80
TB_vs_TR,S1,6,0.00000000,0.00000000,80
TB_vs_TR,S1,7,0.00000000,0.00000000,80
TB_vs_TR,S1,8,0.00000000,0.00000000,80
TB_vs_TR,S1,9,0.00000000,0.00000000,80
TB_vs_TR,S1,10,0.00000000,0.00000000,80
TB_vs_TR,S1,11,0.00000000,0.00000000,80
TB_vs_TR,S1,12,0.00000000,0.00000000,80
TB_vs_TR,S1,13,0.00000000,0.00000000,80
TB_vs_TR,S1,14,0.00000000,0.00000000,80
TB_vs_TR,S1,15,0.00000000,0.00000000,80
TB_vs_TR,S1,16,0.00000000,0.00000000,80
TB_vs_TR,S1,17,0.00000000,0.00000000,80
TB_vs_TR,S1,18,0.00000000,0.00000000,80
TB_vs_TR,S1,19,0.00000000,0.00000000,80
TB_vs_TR,S1,20,0.00000000,0.00000000,80
TB_vs_TR,S1,21,0.00000000,0.00000000,80
TB_vs_TR,S1,22,0.00000000,0.00000000,80
TB_vs_TR,S1,23,0.00000000,0.00000000,80
TB_vs_TR,S1,24,0.00000000,0.00000000,80
TB_vs_TR,S1,25,0.00000000,0.00000000,80
TB_vs_TR,S1,26,0.00000000,0.00000000,80
TB_vs_TR,S1,27,0.00000000,0.00000000,80
TB_vs_TR,S1,28,0.00000000,0.00000000,80
TB_vs_TR,S1,29,0.00000000,0.00000000,80
TB_vs_TR,S1,30,0.00000000,0.00000000,80
TB_vs_TR,S1,31,0.00000000,0.00000000,80
TB_vs_TR,S1,32,0.00000000,0.00000000,80
TB_vs_TR,S1,33,0.00000000,0.00000000,80
TB_vs_TR,S1,34,0.00000000,0.00000000,80
TB_vs_TR,S1,35,0.00000000,0.00000000,80
TB_vs_TR,S2,0,0.00000000,0.00000000,80
TB_vs_TR,S2,1,0.00000000,0.00000000,80
TB_vs_TR,S2,2,0.00000000,0.00000000,80
TB_vs_TR,S2,3,0.00000000,0.00000000,80
TB_vs_TR,S2,4,0.00000000,0.00000000,80
TB_vs_TR,S2,5,0.00000000,0.00000000,80
TB_vs_TR,S2,6,0.00000000,0.00000000,80
TB_vs_TR,S2,7,0.00000000,0.00000000,80
TB_vs_TR,S2,8,0.00000000,0.00000000,80
TB_vs_TR,S2,9,0.00000000,0.00000000,80
TB_vs_TR,S2,10,0.00000000,0.00000000,80
TB_vs_TR,S2,11,0.00000000,0.00000000,80
TB_vs_TR,S2,12,0.00000000,0.00000000,80
TB_vs_TR,S2,13,0.00000000,0.00000000,80
TB_vs_TR,S2,14,0.00000000,0.00000000,80
TB_vs_TR,S2,15,0.00000000,0.00000000,80
TB_vs_TR,S2,16,0.00000000,0.00000000,80
TB_vs_TR,S2,17,0.00000000,0.00000000,80
TB_vs_TR,S2,18,0.00000000,0.00000000,80
TB_vs_TR,S2,19,0.00000000,0.00000000,80
TB_vs_TR,S2,20,0.00000000,0.00000000,80
TB_vs_TR,S2,21,0.00000000,0.00000000,80
TB_vs_TR,S2,22,0.00000000,0.00000000,80
TB_vs_TR,S2,23,0.00000000,0.00000000,80
TB_vs_TR,S2,24,0.00000000,0.00000000,80
TB_vs_TR,S2,25,0.00000000,0.00000000,80
TB_vs_TR,S2,26,0.00000000,0.00000000,80
TB_vs_TR,S2,27,0.00000000,0.00000000,80
TB_vs_TR,S2,28,0.00000000,0.00000000,80
TB_vs_TR,S2,29,0.00000000,0.00000000,80
TB_vs_TR,S2,30,0.00000000,0.00000000,80
TB_vs_TR,S2,31,0.00000000,0.00000000,80
TB_vs_TR,S2,32,0.00000000,0.00000000,80
TB_vs_TR,S2,33,0.00000000,0.00000000,80
TB_vs_TR,S2,34,0.00000000,0.00000000,80
TB_vs_TR,S2,35,0.00000000,0.00000000,80
TB_vs_TR,S3,0,0.98163371,0.98229712,80
TB_vs_TR,S3,1,0.93605260,0.93771277,80
TB_vs_TR,S3,2,0.92213776,0.92367942,80
TB_vs_TR,S3,3,0.93244222,0.93322950,80
TB_vs_TR,S3,4,0.93084797,0.93180709,80
TB_vs_TR,S3,5,0.92253229,0.92331083,80
TB_vs_TR,S3,6,0.93521818,0.93610017,80
TB_vs_TR,S3,7,0.91323991,0.91384352,80
TB_vs_TR,S3,8,0.93070191,0.93084400,80
TB_vs_TR,S3,9,0.92025737,0.92049406,80
TB_vs_TR,S3,10,0.91882428,0.92021949,80
TB_vs_TR,S3,11,0.91635367,0.91787820,80
TB_vs_TR,S3,12,0.90110394,0.89987138,80
TB_vs_TR,S3,13,0.89112549,0.89037263,80
TB_vs_TR,S3,14,0.89876926,0.89845869,80
TB_vs_TR,S3,15,0.91207420,0.91325772,80
TB_vs_TR,S3,16,0.91082548,0.91302156,80
TB_vs_TR,S3,17,0.92638134,0.92699464,80
TB_vs_TR,S3,18,0.92068948,0.92066447,80
TB_vs_TR,S3,19,0.91938550,0.92134459,80
TB_vs_TR,S3,20,0.92121125,0.92392541,80
TB_vs_TR,S3,21,0.92280037,0.92729023,80
TB_vs_TR,S3,22,0.93011059,0.93342209,80
TB_vs_TR,S3,23,0.94091944,0.94398720,80
TB_vs_TR,S3,24,0.94458767,0.94671273,80
TB_vs_TR,S3,25,0.94489281,0.94697272,80
TB_vs_TR,S3,26,0.94239458,0.94515277,80
TB_vs_TR,S3,27,0.94339220,0.94501972,80
TB_vs_TR,S3,28,0.94132406,0.94379377,80
TB_vs_TR,S3,29,0.94187539,0.94438332,80
TB_vs_TR,S3,30,0.93918701,0.94211892,80
TB_vs_TR,S3,31,0.93756797,0.94128954,80
TB_vs_TR,S3,32,0.93516620,0.93880693,80
TB_vs_TR,S3,33,0.93218035,0.93475812,80
TB_vs_TR,S3,34,0.92819526,0.93060129,80
TB_vs_TR,S3,35,0.93163023,0.93433801,80
TB_vs_TR,S4,0,0.48540582,0.60439119,80
TB_vs_TR,S4,1,0.55067724,0.66811507,80
TB_vs_TR,S4,2,0.65866116,0.77313874,80
TB_vs_TR,S4,3,0.82508629,0.88753063,80
TB_vs_TR,S4,4,0.86012377,0.89412886,80
TB_vs_TR,S4,5,0.86418532,0.87445258,80
TB_vs_TR,S4,6,0.87445792,0.88213485,80
TB_vs_TR,S4,7,0.87192195,0.87594475,80
TB_vs_TR,S4,8,0.88654311,0.89216310,80
TB_vs_TR,S4,9,0.90269939,0.90715895,80
TB_vs_TR,S4,10,0.91244771,0.91449638,80
TB_vs_TR,S4,11,0.91547774,0.91631469,80
TB_vs_TR,S4,12,0.92182587,0.92305639,80
TB_vs_TR,S4,13,0.92543166,0.92799654,80
TB_vs_TR,S4,14,0.91823303,0.92089485,80
TB_vs_TR,S4,15,0.91498254,0.91635199,80
TB_vs_TR,S4,16,0.91889008,0.92087601,80
TB_vs_TR,S4,17,0.91908890,0.92051363,80
TB_vs_TR,S4,18,0.92422095,0.92474178,80
TB_vs_TR,S4,19,0.91749666,0.91956516,80
TB_vs_TR,S4,20,0.91144490,0.91947786,80
TB_vs_TR,S4,21,0.91024686,0.91997026,80
TB_vs_TR,S4,22,0.90128033,0.91390221,80
TB_vs_TR,S4,23,0.92058918,0.93182665,80
TB_vs_TR,S4,24,0.93400990,0.94199979,80
TB_vs_TR,S4,25,0.92932366,0.93871916,80
TB_vs_TR,S4,26,0.93327072,0.94214049,80
TB_vs_TR,S4,27,0.93353724,0.94321454,80
TB_vs_TR,S4,28,0.93294697,0.94406474,80
TB_vs_TR,S4,29,0.93334988,0.94394241,80
TB_vs_TR,S4,30,0.93491350,0.94403025,80
TB_vs_TR,S4,31,0.93365164,0.94273751,80
TB_vs_TR,S4,32,0.93100447,0.93987112,80
TB_vs_TR,S4,33,0.92825629,0.93611481,80
TB_vs_TR,S4,34,0.92274211,0.93285330,80
TB_vs_TR,S4,35,0.92071242,0.93020835,80
mean_false_vs_FB,S0,0,0.00000000,0.00000000,80
mean_false_vs_FB,S0,1,0.00000000,0.00000000,80
mean_false_vs_FB,S0,2,0.00000000,0.00000000,80
mean_false_vs_FB,S0,3,0.00000000,0.00000000,80
mean_false_vs_FB,S0,4,0.00000000,0.00000000,80
mean_false_vs_FB,S0,5,0.00000000,0.00000000,80
mean_false_vs_FB,S0,6,0.00000000,0.00000000,80
mean_false_vs_FB,S0,7,0.00000000,0.00000000,80
mean_false_vs_FB,S0,8,0.00000000,0.00000000,80
mean_false_vs_FB,S0,9,0.00000000,0.00000000,80
mean_false_vs_FB,S0,10,0.00000000,0.00000000,80
