group_label,condition,anchor,layer,pearson,spearman,n_used,mean_degradation,mean_deltanorm
distractor_only,evidence_distractor_neutral,S2,23,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,24,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,24,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,24,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,24,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,24,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,24,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,24,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,24,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,24,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,24,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,25,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,25,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,25,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,25,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,25,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,25,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,25,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,25,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,25,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,25,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,26,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,26,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,26,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,26,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,26,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,26,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,26,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,26,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,26,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,26,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,27,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,27,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,27,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,27,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,27,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,27,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,27,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,27,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,27,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,27,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,28,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,28,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,28,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,28,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,28,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,28,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,28,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,28,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,28,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,28,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,29,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,29,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,29,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,29,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,29,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,29,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,29,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,29,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,29,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,29,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,30,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,30,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,30,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,30,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,30,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,30,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,30,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,30,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,30,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,30,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,31,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,31,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,31,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,31,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,31,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,31,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,31,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,31,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,31,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,31,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,32,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,32,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,32,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,32,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,32,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,32,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,32,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,32,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,32,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,32,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,33,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,33,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,33,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,33,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,33,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,33,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,33,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,33,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,33,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,33,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,34,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,34,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,34,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,34,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,34,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,34,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,34,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,34,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,34,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,34,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,35,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,35,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,35,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,35,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,35,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,35,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,35,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,35,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,35,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,35,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S3,0,0.121054,0.138303,80,0.510714,2.672441
per_condition,evidence_false_rationale_pressure,S3,0,0.318915,0.433240,80,1.589763,2.706713
per_condition,evidence_emotional_pressure,S3,0,0.020121,0.034107,80,7.996908,0.978467
per_condition,evidence_authority_pressure,S3,0,-0.406710,-0.497726,80,9.581363,1.075728
per_condition,evidence_true_belief_pressure,S3,0,0.113329,0.130895,80,-3.088202,2.672391
per_condition,evidence_true_rationale_pressure,S3,0,0.115068,0.171308,80,-3.011584,2.721144
per_condition,evidence_distractor_neutral,S3,0,0.220093,0.255931,80,1.158027,0.840126
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,0,-0.755556,-0.648932,320,4.919687,1.858337
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,0,0.109013,0.151992,160,-3.049893,2.696768
distractor_only,evidence_distractor_neutral,S3,0,0.220093,0.255931,80,1.158027,0.840126
per_condition,evidence_false_belief_pressure,S3,1,-0.048817,-0.054337,80,0.510714,3.156129
per_condition,evidence_false_rationale_pressure,S3,1,0.272124,0.304430,80,1.589763,3.283896
per_condition,evidence_emotional_pressure,S3,1,-0.005655,-0.010994,80,7.996908,1.574541
per_condition,evidence_authority_pressure,S3,1,-0.428800,-0.525434,80,9.581363,1.682858
per_condition,evidence_true_belief_pressure,S3,1,-0.082556,-0.064885,80,-3.088202,3.156048
per_condition,evidence_true_rationale_pressure,S3,1,0.164916,0.163197,80,-3.011584,3.294531
per_condition,evidence_distractor_neutral,S3,1,0.253522,0.282349,80,1.158027,1.411670
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,1,-0.750593,-0.652772,320,4.919687,2.424356
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,1,0.072558,0.042456,160,-3.049893,3.225289
distractor_only,evidence_distractor_neutral,S3,1,0.253522,0.282349,80,1.158027,1.411670
per_condition,evidence_false_belief_pressure,S3,2,-0.073223,-0.119714,80,0.510714,4.168876
per_condition,evidence_false_rationale_pressure,S3,2,0.151863,0.214674,80,1.589763,4.352363
per_condition,evidence_emotional_pressure,S3,2,-0.033392,-0.076840,80,7.996908,2.404568
per_condition,evidence_authority_pressure,S3,2,-0.289652,-0.372011,80,9.581363,2.423868
per_condition,evidence_true_belief_pressure,S3,2,-0.076505,-0.022738,80,-3.088202,4.168161
per_condition,evidence_true_rationale_pressure,S3,2,0.067429,0.088022,80,-3.011584,4.341688
per_condition,evidence_distractor_neutral,S3,2,0.127998,0.174098,80,1.158027,2.021952
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,2,-0.753472,-0.691007,320,4.919687,3.337418
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,2,0.023760,0.031410,160,-3.049893,4.254924
distractor_only,evidence_distractor_neutral,S3,2,0.127998,0.174098,80,1.158027,2.021952
per_condition,evidence_false_belief_pressure,S3,3,-0.113868,-0.187389,80,0.510714,5.415236
per_condition,evidence_false_rationale_pressure,S3,3,0.081596,0.060384,80,1.589763,5.559296
per_condition,evidence_emotional_pressure,S3,3,0.030771,-0.020183,80,7.996908,3.388410
per_condition,evidence_authority_pressure,S3,3,-0.125678,-0.136685,80,9.581363,3.660982
per_condition,evidence_true_belief_pressure,S3,3,-0.118932,-0.094351,80,-3.088202,5.414325
per_condition,evidence_true_rationale_pressure,S3,3,0.099048,0.094233,80,-3.011584,5.552061
per_condition,evidence_distractor_neutral,S3,3,-0.001319,0.026653,80,1.158027,2.651616
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,3,-0.739406,-0.654050,320,4.919687,4.505981
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,3,0.019015,0.011628,160,-3.049893,5.483193
distractor_only,evidence_distractor_neutral,S3,3,-0.001319,0.026653,80,1.158027,2.651616
per_condition,evidence_false_belief_pressure,S3,4,-0.061688,-0.088186,80,0.510714,6.629658
per_condition,evidence_false_rationale_pressure,S3,4,0.166662,0.294187,80,1.589763,6.745557
per_condition,evidence_emotional_pressure,S3,4,-0.061420,-0.050094,80,7.996908,4.175356
per_condition,evidence_authority_pressure,S3,4,-0.038544,-0.063830,80,9.581363,4.420933
per_condition,evidence_true_belief_pressure,S3,4,0.011068,0.057361,80,-3.088202,6.628566
per_condition,evidence_true_rationale_pressure,S3,4,0.097575,0.111088,80,-3.011584,6.723513
per_condition,evidence_distractor_neutral,S3,4,0.148669,0.147679,80,1.158027,3.318181
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,4,-0.742681,-0.656935,320,4.919687,5.492876
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,4,0.063979,0.083945,160,-3.049893,6.676039
distractor_only,evidence_distractor_neutral,S3,4,0.148669,0.147679,80,1.158027,3.318181
per_condition,evidence_false_belief_pressure,S3,5,0.112877,0.088959,80,0.510714,8.782930
per_condition,evidence_false_rationale_pressure,S3,5,0.316329,0.392335,80,1.589763,8.984650
per_condition,evidence_emotional_pressure,S3,5,0.034090,0.096835,80,7.996908,5.636710
per_condition,evidence_authority_pressure,S3,5,0.146334,0.178880,80,9.581363,5.694140
per_condition,evidence_true_belief_pressure,S3,5,0.137585,0.161627,80,-3.088202,8.779812
per_condition,evidence_true_rationale_pressure,S3,5,0.264269,0.292499,80,-3.011584,8.953883
per_condition,evidence_distractor_neutral,S3,5,0.284427,0.217628,80,1.158027,4.249579
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,5,-0.741576,-0.637597,320,4.919687,7.274608
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,5,0.201678,0.213468,160,-3.049893,8.866847
distractor_only,evidence_distractor_neutral,S3,5,0.284427,0.217628,80,1.158027,4.249579
per_condition,evidence_false_belief_pressure,S3,6,0.254998,0.333193,80,0.510714,13.438103
per_condition,evidence_false_rationale_pressure,S3,6,0.127392,0.206564,80,1.589763,13.498422
per_condition,evidence_emotional_pressure,S3,6,-0.055092,-0.086756,80,7.996908,9.654534
per_condition,evidence_authority_pressure,S3,6,0.157686,0.141092,80,9.581363,8.691152
per_condition,evidence_true_belief_pressure,S3,6,0.284613,0.325481,80,-3.088202,13.437024
per_condition,evidence_true_rationale_pressure,S3,6,0.152876,0.229137,80,-3.011584,13.505806
per_condition,evidence_distractor_neutral,S3,6,-0.056750,-0.096179,80,1.158027,6.234007
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,6,-0.755355,-0.705697,320,4.919687,11.320553
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,6,0.204314,0.280860,160,-3.049893,13.471415
distractor_only,evidence_distractor_neutral,S3,6,-0.056750,-0.096179,80,1.158027,6.234007
per_condition,evidence_false_belief_pressure,S3,7,0.116344,0.147539,80,0.510714,15.580283
per_condition,evidence_false_rationale_pressure,S3,7,0.081743,0.108509,80,1.589763,16.287294
per_condition,evidence_emotional_pressure,S3,7,-0.039199,-0.046765,80,7.996908,12.278302
per_condition,evidence_authority_pressure,S3,7,-0.036303,-0.090342,80,9.581363,11.159385
per_condition,evidence_true_belief_pressure,S3,7,0.116920,0.152203,80,-3.088202,15.578410
per_condition,evidence_true_rationale_pressure,S3,7,0.093728,0.110970,80,-3.011584,16.226557
per_condition,evidence_distractor_neutral,S3,7,-0.039834,-0.086662,80,1.158027,8.011692
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,7,-0.745521,-0.703777,320,4.919687,13.826316
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,7,0.078623,0.092547,160,-3.049893,15.902484
distractor_only,evidence_distractor_neutral,S3,7,-0.039834,-0.086662,80,1.158027,8.011692
per_condition,evidence_false_belief_pressure,S3,8,0.231042,0.257454,80,0.510714,22.048122
per_condition,evidence_false_rationale_pressure,S3,8,0.239221,0.200656,80,1.589763,22.697098
per_condition,evidence_emotional_pressure,S3,8,0.028225,0.017112,80,7.996908,18.648504
per_condition,evidence_authority_pressure,S3,8,-0.078459,-0.131130,80,9.581363,15.087629
per_condition,evidence_true_belief_pressure,S3,8,0.235869,0.243647,80,-3.088202,22.050270
per_condition,evidence_true_rationale_pressure,S3,8,0.210366,0.114088,80,-3.011584,22.642025
per_condition,evidence_distractor_neutral,S3,8,-0.042132,-0.081224,80,1.158027,9.377950
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,8,-0.716351,-0.690281,320,4.919687,19.620338
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,8,0.188350,0.158063,160,-3.049893,22.346148
distractor_only,evidence_distractor_neutral,S3,8,-0.042132,-0.081224,80,1.158027,9.377950
per_condition,evidence_false_belief_pressure,S3,9,0.179925,0.190530,80,0.510714,20.747441
per_condition,evidence_false_rationale_pressure,S3,9,0.284493,0.253399,80,1.589763,21.326562
per_condition,evidence_emotional_pressure,S3,9,0.069759,0.088115,80,7.996908,18.533993
per_condition,evidence_authority_pressure,S3,9,-0.066284,-0.081224,80,9.581363,14.394117
per_condition,evidence_true_belief_pressure,S3,9,0.179077,0.148547,80,-3.088202,20.752436
per_condition,evidence_true_rationale_pressure,S3,9,0.142205,0.013338,80,-3.011584,21.235752
per_condition,evidence_distractor_neutral,S3,9,-0.049662,-0.073441,80,1.158027,8.761348
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,9,-0.676135,-0.690033,320,4.919687,18.750528
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,9,0.143091,0.081976,160,-3.049893,20.994094
distractor_only,evidence_distractor_neutral,S3,9,-0.049662,-0.073441,80,1.158027,8.761348
per_condition,evidence_false_belief_pressure,S3,10,0.231105,0.319855,80,0.510714,21.587928
per_condition,evidence_false_rationale_pressure,S3,10,0.290657,0.211252,80,1.589763,22.914331
per_condition,evidence_emotional_pressure,S3,10,0.069278,0.071449,80,7.996908,22.597753
per_condition,evidence_authority_pressure,S3,10,-0.018982,0.013408,80,9.581363,16.124653
per_condition,evidence_true_belief_pressure,S3,10,0.218047,0.220839,80,-3.088202,21.591927
per_condition,evidence_true_rationale_pressure,S3,10,0.071505,-0.031106,80,-3.011584,22.559854
per_condition,evidence_distractor_neutral,S3,10,-0.184780,-0.216268,80,1.158027,9.139679
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,10,-0.456716,-0.252403,320,4.919687,20.806166
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,10,0.109327,0.090528,160,-3.049893,22.075891
distractor_only,evidence_distractor_neutral,S3,10,-0.184780,-0.216268,80,1.158027,9.139679
per_condition,evidence_false_belief_pressure,S3,11,0.184937,0.243788,80,0.510714,23.284801
per_condition,evidence_false_rationale_pressure,S3,11,0.368106,0.251664,80,1.589763,24.213691
per_condition,evidence_emotional_pressure,S3,11,0.089747,0.104641,80,7.996908,23.486105
per_condition,evidence_authority_pressure,S3,11,0.026973,0.062236,80,9.581363,16.712982
per_condition,evidence_true_belief_pressure,S3,11,0.212876,0.195171,80,-3.088202,23.281094
per_condition,evidence_true_rationale_pressure,S3,11,0.095762,-0.059587,80,-3.011584,23.613642
per_condition,evidence_distractor_neutral,S3,11,-0.129831,-0.142780,80,1.158027,9.649234
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,11,-0.514390,-0.404834,320,4.919687,21.924395
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,11,0.142529,0.077194,160,-3.049893,23.447368
distractor_only,evidence_distractor_neutral,S3,11,-0.129831,-0.142780,80,1.158027,9.649234
per_condition,evidence_false_belief_pressure,S3,12,0.181318,0.273394,80,0.510714,25.558157
per_condition,evidence_false_rationale_pressure,S3,12,0.293347,0.276160,80,1.589763,25.228195
per_condition,evidence_emotional_pressure,S3,12,0.079669,0.103844,80,7.996908,26.126143
per_condition,evidence_authority_pressure,S3,12,-0.039280,-0.024238,80,9.581363,18.917933
per_condition,evidence_true_belief_pressure,S3,12,0.313950,0.329489,80,-3.088202,25.561473
per_condition,evidence_true_rationale_pressure,S3,12,0.145084,0.135490,80,-3.011584,24.588805
per_condition,evidence_distractor_neutral,S3,12,-0.132947,-0.121941,80,1.158027,9.880217
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,12,-0.454952,-0.158393,320,4.919687,23.957607
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,12,0.145460,0.142177,160,-3.049893,25.075139
distractor_only,evidence_distractor_neutral,S3,12,-0.132947,-0.121941,80,1.158027,9.880217
per_condition,evidence_false_belief_pressure,S3,13,0.082231,0.111041,80,0.510714,25.566923
per_condition,evidence_false_rationale_pressure,S3,13,0.273456,0.271261,80,1.589763,25.087793
per_condition,evidence_emotional_pressure,S3,13,0.146527,0.136709,80,7.996908,25.225732
per_condition,evidence_authority_pressure,S3,13,-0.064732,-0.024308,80,9.581363,18.334734
per_condition,evidence_true_belief_pressure,S3,13,0.195659,0.220417,80,-3.088202,25.579538
per_condition,evidence_true_rationale_pressure,S3,13,0.191192,0.217300,80,-3.011584,24.350505
per_condition,evidence_distractor_neutral,S3,13,-0.143120,-0.125316,80,1.158027,9.927801
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,13,-0.524115,-0.436457,320,4.919687,23.553795
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,13,0.105409,0.119096,160,-3.049893,24.965021
distractor_only,evidence_distractor_neutral,S3,13,-0.143120,-0.125316,80,1.158027,9.927801
per_condition,evidence_false_belief_pressure,S3,14,0.133828,0.188537,80,0.510714,25.283138
per_condition,evidence_false_rationale_pressure,S3,14,0.160515,0.180567,80,1.589763,25.282700
per_condition,evidence_emotional_pressure,S3,14,0.198875,0.167135,80,7.996908,24.640764
per_condition,evidence_authority_pressure,S3,14,0.135410,0.205720,80,9.581363,19.234165
per_condition,evidence_true_belief_pressure,S3,14,0.172261,0.203399,80,-3.088202,25.318147
per_condition,evidence_true_rationale_pressure,S3,14,0.090971,0.069925,80,-3.011584,24.629211
per_condition,evidence_distractor_neutral,S3,14,-0.144151,-0.085795,80,1.158027,11.670754
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,14,-0.555564,-0.579645,320,4.919687,23.610192
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,14,0.093822,0.095848,160,-3.049893,24.973679
distractor_only,evidence_distractor_neutral,S3,14,-0.144151,-0.085795,80,1.158027,11.670754
per_condition,evidence_false_belief_pressure,S3,15,0.047796,0.068097,80,0.510714,27.181991
per_condition,evidence_false_rationale_pressure,S3,15,0.087846,0.113104,80,1.589763,26.820799
per_condition,evidence_emotional_pressure,S3,15,0.062818,0.029489,80,7.996908,26.009359
per_condition,evidence_authority_pressure,S3,15,0.052844,0.138537,80,9.581363,21.082063
per_condition,evidence_true_belief_pressure,S3,15,0.138190,0.161416,80,-3.088202,27.221793
per_condition,evidence_true_rationale_pressure,S3,15,0.091788,0.075551,80,-3.011584,26.206283
per_condition,evidence_distractor_neutral,S3,15,-0.130680,-0.043319,80,1.158027,12.954413
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,15,-0.594333,-0.663669,320,4.919687,25.273553
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,15,0.073143,0.070766,160,-3.049893,26.714038
distractor_only,evidence_distractor_neutral,S3,15,-0.130680,-0.043319,80,1.158027,12.954413
per_condition,evidence_false_belief_pressure,S3,16,0.069481,0.106821,80,0.510714,27.724459
per_condition,evidence_false_rationale_pressure,S3,16,0.112854,0.056095,80,1.589763,27.553334
per_condition,evidence_emotional_pressure,S3,16,0.138004,0.112213,80,7.996908,27.051189
per_condition,evidence_authority_pressure,S3,16,0.073306,0.117159,80,9.581363,23.201228
per_condition,evidence_true_belief_pressure,S3,16,0.174691,0.186334,80,-3.088202,27.682056
per_condition,evidence_true_rationale_pressure,S3,16,0.012979,0.074941,80,-3.011584,26.836096
